web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,image
"1777056365-171","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Elegant Green Beach Resort","Scored 7.1","7.1","","Located in Trincomalee, a few steps from Uppuveli beach, Elegant Green Beach Resort provides accommodations with a garden, free private parking, a private beach area and a terrace.","· 405 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/170861235.webp?k=94e25c9275203c03541962bbf3930dbcab21aff8488673b1c1d0bc2c9ba42b3a&o="
"1777056365-172","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","PKV Trinco Villas","Scored 7.1","7.1","","Featuring garden views, PKV Trinco Villas in Trincomalee provides accommodations and a garden.","· 8 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/557544567.webp?k=0490a731be3097666299257e13a54f99b8e1fc1b8cd8d5c5a4e96d204473cea6&o="
"1777056365-173","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","WoodyCrest","Scored 7.1","7.1","","Located in Trincomalee, a 9-minute walk from Uppuveli beach, WoodyCrest provides accommodations with a garden, free private parking, a terrace and a restaurant.","· 164 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/336382730.webp?k=4d39ba7b781828e2d58f9f28d54c49c2d45fe5384421ecc89de34de139829800&o="
"1777056365-174","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Hybrid Comfort Inn","Scored 7.1","7.1","","Located in Trincomalee, a 4-minute walk from Dutch Bay Beach, Trinco Hybrid Comfort Inn provides accommodations with free bikes, free private parking, a garden and a terrace.","· 7 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/790865559.webp?k=7c5d21ffe5a92c1c08f67eba8cd9e7d064b7146ef5bdb8ecfa5bb1598eb7cb07&o="
"1777056365-175","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Thirumalai Park","Scored 7.1","7.1","","Located in Nilaveli, a 14-minute walk from Nilaveli Beach, Thirumalai Park has accommodations with a garden, free private parking, a shared lounge and a terrace.","· 17 reviews","Opens in new window","Nilaveli","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/488508146.webp?k=81f6255faf204a25b9453c2ae6de888791d89cf45ea3fd448c9d045970463d5e&o="
"1777056365-176","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Caritas Guest Villa","Scored 7.0","7.0","","Located in Trincomalee, within a few steps of Dutch Bay Beach and a 1-minute walk of Maritime and Naval History Museum, Trinco Caritas Guest Villa has accommodations with a restaurant and free WiFi...","· 29 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/584961335.webp?k=80554da801a650a266de9ccbbe36ac4356158ff93af12750e2049ff1eea51f1f&o="
"1777056365-177","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Happy Beach hotel nilaveli","Scored 7.0","7.0","Location 9.3","Located in Nilaveli, a few steps from Nilaveli Beach, Happy Beach hotel nilaveli has accommodations with a garden, free private parking, a private beach area and a restaurant.","· 43 reviews","Opens in new window","Nilaveli","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/729493037.webp?k=2b8170fe86bd051ba5f9eb51513d3607fb20d2f9518fa9ebae4447ad8a61fdaf&o="
"1777056365-178","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Under Water Safaris and Resort","Scored 7.0","7.0","Location 9.3","Located in Trincomalee, a few steps from Uppuveli beach, Under Water Safaris and Resort provides accommodations with a garden, free private parking, a private beach area and a terrace.","· 10 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/147750529.webp?k=04d8d4964c80a2e10dc3361deae2bcc8a5d399eef6b57964426f6ee4edd4c54c&o="
"1777056365-179","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Athena Guest House","Scored 7.0","7.0","","Featuring garden views, Athena Guest House in Trincomalee provides accommodations, a garden, and a terrace.","· 10 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/469777169.webp?k=5819f03e63b89657e0e67f6fa00638b133084a82a4b373d924e94f4b65b2fab8&o="
"1777056365-180","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Dot sea beach cabana uppuveli","Scored 7.0","7.0","","Dot sea beach cabana uppuveli enjoys a location in Trincomalee, a few steps from Uppuveli beach and 2.8 miles from Trincomalee Railway Station.","· 42 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/609174502.webp?k=cb3b8b611ca68091e5476b7d3cf6f7357053acab989ab3ee01eb84419ccf51fb&o="
"1777056365-181","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Kanapathiy Rest House","Scored 7.0","7.0","","Kanapathiy Rest House enjoys a location in Trincomalee, 2.3 miles from Kanniya Hot Springs and 2.4 miles from Kali Kovil.","· 11 reviews","Opens in new window","Trincomalee","Show prices","Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/661976034.webp?k=13b1e5e28c868fcafcaf66a8dd23dcc1a65a11309cd966be671cdc0a485c12bc&o="
"1777056365-182","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Beach Resort","Scored 6.9","6.9","","Located in Trincomalee, within a 3-minute walk of Uppuveli beach and 2.4 miles of Trincomalee Railway Station, Trinco Beach Resort provides accommodations with a terrace and free WiFi throughout the...","· 130 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/588646656.webp?k=2138a414007a1075ca28862e3a5ee552c73c5cdbee1261965e4d3147d3225c03&o="
"1777056365-183","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Sai Seashell Rest Inn Nilaveli","Scored 6.9","6.9","","Located in Trincomalee, within a 3-minute walk of Nilaveli Beach and 2.5 miles of Pigeon Island National Park, Sai Seashell Rest Inn Nilaveli provides accommodations with a garden and free WiFi...","· 19 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/176903437.webp?k=d4d3ec031a22551dc7e093e68731c776bf2c31927aa6405f7a9eac1b807d3ca7&o="
"1777056365-184","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Ceylon Antheia Beach Resort","Scored 6.9","6.9","","Providing garden views, Ceylon Antheia Beach Resort in Nilaveli provides accommodations, a private beach area, a garden, and a bar.","· 41 reviews","Opens in new window","Nilaveli","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/130806177.webp?k=80c1f38dbc4ff96ee4ad5a614e1aa2439a6ebf6c9ec89199cd3e12c56e2ef8a3&o="
"1777056365-185","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Nilaveli Hybrid Holiday Hotel","Scored 6.8","6.8","","Located in Nilaveli, a 12-minute walk from Nilaveli Beach, Nilaveli Hybrid Holiday Hotel provides accommodations with an outdoor swimming pool, free private parking, a garden and a shared lounge.","· 84 reviews","Opens in new window","Nilaveli","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/759638840.webp?k=227d825381a73a485e0c7ab8a076a00e3154298f5885479e8f12300d189d5200&o="
"1777056365-186","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Sea Way Hotel","Scored 6.5","6.5","","Located in Nilaveli, a few steps from Nilaveli Beach, Sea Way Hotel has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 122 reviews","Opens in new window","Nilaveli","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/533866258.webp?k=e55bbb944fbe4dc85eeedcc48e34d7eb2027c5e14c50ab3ce63088778eb5cc3d&o="
"1777056365-187","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Surfing Beach Nilaveli","Scored 6.5","6.5","","Located in Trincomalee, a few steps from Nilaveli Beach, Surfing Beach Nilaveli has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 37 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/590672630.webp?k=53078d9e22d64e526ca2c3ce04360ee04dbe1f990a338012dd9d95c3a3982597&o="
"1777056365-188","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","TPK Trinco Holiday Inn","Scored 6.5","6.5","","TPK Trinco Holiday Inn is located in Trincomalee, just a 14-minute walk from Uppuveli beach and 1.9 miles from Trincomalee Railway Station.","· 9 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/501708580.webp?k=e36c1e6239e215b73fff6e893d027b69e071477f7ec159836243951a3b77a366&o="
"1777056365-189","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Seaside Resort","Scored 6.5","6.5","","Located in Trincomalee, a few steps from Uppuveli beach, Seaside Resort has accommodations with a garden, free private parking, a shared lounge and a terrace.","· 121 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/671148805.webp?k=9867a3bee2ddbaedd8007322fe76d63bf6900666f2ed8aca2b12a0f314204152&o="
"1777056365-190","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","JKAB Park Hotel","Scored 6.4","6.4","","Offering an outdoor swimming pool and a restaurant, JKAB Park Hotel is located in Trincomalee, a 3 -minute drive from the Trincomalee Railway Station. It is 8.1 mi away from the Nilaveli Beach.","· 181 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/148642193.webp?k=8ca94fd695952521b73aa720ea284cb1a25e0e12d8f93b1cc31068f3417c35a5&o="
"1777056365-191","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","New Shan Guest","Scored 6.4","6.4","","Featuring 3-star accommodations, New Shan Guest is located in Trincomalee, a 7-minute walk from Nilaveli Beach and 2.4 miles from Pigeon Island National Park.","· 15 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/666790600.webp?k=375483464e9b481c010b643d792efea5c16c6f4a55b59ef4a17375f89a451a36&o="
"1777056365-192","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Rest House","Scored 6.4","6.4","","Located in Trincomalee, a 1-minute walk from Dutch Bay Beach, Trinco Rest House has accommodations with a garden, free private parking, a terrace and a restaurant.","· 22 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/508304647.webp?k=f63b916117ee1371166d374d3c86389d8b28310641b5caf2092f972e44836f56&o="
"1777056365-193","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Secret Escape Nilaveli Ayurveda Hotel & Spa","Scored 6.2","6.2","","Located in Nilaveli, a 3-minute walk from Nilaveli Beach, Secret Escape Nilaveli Ayurveda Hotel & Spa provides accommodations with a garden, free private parking, a shared lounge and a terrace.","· 23 reviews","Opens in new window","Nilaveli","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/596065196.webp?k=8a133fab5d8a527faba0af05b53142f1151fa83aab4fe4fdec768585bd3a1036&o="
"1777056365-194","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Green Villa","Scored 6.1","6.1","","Just 1.1 miles from Uppuveli beach and a 12-minute walk from Trincomalee Railway Station, Green Villa features accommodations in Trincomalee, with a garden and a terrace.","· 23 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/496533380.webp?k=ac9699181773198287c1f09a62c3c8a1b7daf31b878960eb5948daa6d5d88867&o="
"1777056365-195","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Waves","Scored 6.0","6.0","","Located in Trincomalee, a few steps from Uppuveli beach, Trinco Waves has accommodations with a garden, free private parking and a private beach area.","· 5 reviews","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/535042035.webp?k=59f53c966d69bb52396b44d1c973f454059c06f465eb2aaa6e020163efee9046&o="
