web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,image
"1777054999-22","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Green Paradise Cottage Udawalawa","Value for money 10","Located in Udawalawe, 10 miles from Udawalawe National Park, Green Paradise Cottage Udawalawa provides accommodations with a garden, free private parking, a shared lounge and a restaurant.","· 90 reviews","Opens in new window","Udawalawe","Scored 9.9","Show prices","9.9","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/625161625.webp?k=9efecbfa571fdafcfcc5d6c454c16a837683cbe744a30d98a511a8b0026cfcda&o="
"1777054999-23","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Leel’s Safari Cottage","Value for money 9.9","Located in Udawalawe, 7.5 miles from Udawalawe National Park, Leel’s Safari Cottage has accommodations with a garden, free private parking, a terrace and a restaurant.","· 238 reviews","Opens in new window","Udawalawe","Scored 9.9","Show prices","9.9","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/535535752.webp?k=ed22e1bb526f11a3e73ecdb5f1f8b4d36da68dc3037f5520047b1601e3946e96&o="
"1777054999-24","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","EverGreen Resort Udawalawe","Value for money 10","Providing a garden, EverGreen Resort Udawalawe provides accommodations in Udawalawe. Both free Wifi and parking on-site are available at the guest house free of charge.","· 123 reviews","Opens in new window","Udawalawe","Scored 9.9","Show prices","9.9","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/713810401.webp?k=3e514285550fb0e83869ef33c407dbdf5fed7132c2c0370c64f86decb31c05f8&o="
"1777054999-25","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Owls Nest","Value for money 10","9.3 miles from Udawalawe National Park, the guest house offers a garden and a shared lounge.","· 17 reviews","Opens in new window","Udawalawe","Scored 9.9","Show prices","9.9","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/815952308.webp?k=255c68d40bf0d3f58b14e7f8bbb2d7f703e5caa1025852552305871d0880315e&o="
"1777054999-26","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Serene Retreat Udawalawa","Value for money 10","Serene Retreat Udawalawa features an outdoor swimming pool, shared lounge, a restaurant and bar in Udawalawe.","· 92 reviews","Opens in new window","Udawalawe","Scored 9.9","Show prices","9.9","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/732242549.webp?k=8cac01f6e05933554daa7920551908a909afe7eddc2372461b7df0f0b3ed5bc4&o="
"1777054999-27","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Nature House","Value for money 9.9","Located in Udawalawe, NATURE HOUSE offers rustic accommodations with free WiFi access available at all areas. Rooms are comfortable, clean and fitted with a spacious private terrace.","· 1,683 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/618761438.webp?k=63b8f3d4b7174501dbe32348a31889552661e93e06dcd55bb2fbe78ed9af3967&o="
"1777054999-28","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Jml villa foresta","Value for money 9.7","Featuring a fitness center, Jml villa foresta features accommodations in Kalawana. This property offers access to a balcony, a pool table, free private parking, and free Wifi.","· 17 reviews","Opens in new window","Kalawana","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/540141724.webp?k=11d65ab487e629c9a3b13b595f289d178ca9c7d3d6cddf1f4c03a33da4c8ba09&o="
"1777054999-29","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","suncity privacy cottages","Value for money 9.9","Located 8.7 miles from Udawalawe National Park, suncity privacy cottages has accommodations with a garden, a bar and free shuttle service for your convenience. Complimentary WiFi is offered.","· 86 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/767899183.webp?k=272787d42211814f517edec96c71c5b4f3d969e13e4f9a2e47b0f36fa9cc6bfd&o="
"1777054999-30","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Eco Friendly Lodge","Value for money 9.9","Offering a garden, Eco Friendly Lodge provides accommodations in Udawalawe. With garden views, this accommodation features a terrace.","· 68 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/664385623.webp?k=650687f8e724cce54fb3f655759025fffb721d617ba65c31fff9f819796b428b&o="
"1777054999-31","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Elephant paradise Safari lodge","Value for money 10","Elephant paradise Safari lodge in Udawalawe provides accommodations with a garden, a bar, and a shared lounge. There's a private entrance at the apartment for the convenience of those who stay.","· 5 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/829422906.webp?k=352cfb729fade3e9d9df4993462d246b6c698ad6511a22aaf88c813bbbd21141&o="
"1777054999-32","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Freedom Safari Lodge","Value for money 10","Offering river views, Freedom Safari Lodge in Udawalawe features accommodations and a garden. This guest house offers free private parking, room service, and free Wifi.","· 10 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/831915878.webp?k=7b738e1296f9fbc542b04f58991ce93095c8658dd11cac42935b8d1a1fa18a83&o="
"1777054999-33","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Pinnacle Safari Resort","Value for money 10","Providing a garden, Pinnacle Safari Resort offers accommodations in Udawalawe. The air-conditioned accommodation is 9.1 miles from Udawalawe National Park.","· 122 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/623883016.webp?k=133e8a85e667c87972fbc63ed50aac6bb01e3b82bfe26ccfe7f108b1bfd273cf&o="
"1777054999-34","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Diamond Resorts","Value for money 9.9","Located in Udawalawe, 10 miles from Udawalawe National Park, Diamond Resorts has accommodations with a seasonal outdoor swimming pool, free private parking, a garden and a restaurant.","· 50 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/816329178.webp?k=301b46349e497d116e8ed4a3ae8e7ecb19669a6801a7f87c8cdb27c9f5fd7198&o="
"1777054999-35","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Owl's Nest Chalet","Value for money 10","Providing complimentary private parking, Owl's Nest Chalet is 9.1 miles from Udawalawe National Park. Outdoor seating is also available at the apartment.","· 6 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/297145005.webp?k=d27fc12c6f690a2a59564c1bbe0769a4731797f3685a13eb200d269c04b92ee4&o="
"1777054999-36","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Bright Sun Safari","Value for money 9.8","Offering a garden, Bright Sun Safari offers accommodations in Udawalawe. Both free Wifi and parking on-site are accessible at the guest house free of charge. Guests can use a terrace.","· 87 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/783807173.webp?k=c22cf7d0f32eec0ec5a1cc7ecbabc02716bdc4de002385ea3ff5b944b980b458&o="
"1777054999-37","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Forest Edge Safari Villa","Value for money 9.9","Forest Edge Safari Villa is offering accommodations in Udawalawe. The air-conditioned accommodations are 10 miles from Udawalawe National Park.","· 312 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/324191339.webp?k=4e0fd90d9f5550110d163d3c03ecc8fbb078fb4f3b64e79c514d6ad2ce079659&o="
"1777054999-38","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Banana Shade Cottage","Value for money 9.7","Offering a garden, Banana Shade Cottage features accommodations in Udawalawe.","· 27 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/722797983.webp?k=4144c49e88d1a832a0f99a906f24790d9c1e8f414d195f4845ef8b01e9b1bfdd&o="
"1777054999-39","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Cinnamon River Edge","Value for money 10","Providing a garden, Cinnamon River Edge features accommodations in Udawalawe. This guest house provides air-conditioned accommodations with a terrace and free Wifi.","· 14 reviews","Opens in new window","Udawalawe","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/791198807.webp?k=7125c33616430f04d0294a86ce04ea38a487e52d3b72546dddf68e36856f788e&o="
"1777054999-40","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Estate Bungalow","Value for money 9.8","Providing an open-air bath, Estate Bungalow features accommodations in Ratnapura. This property offers access to a patio and free private parking.","· 13 reviews","Opens in new window","Ratnapura","Scored 9.8","Show prices","9.8","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/504327015.webp?k=213634d3c008993e36e3d5d71386c90e023b59fd4042339113375e5206a178e4&o="
"1777054999-41","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Green View Safari Resort","Value for money 9.9","Green View Safari Resort has a garden, shared lounge, a bar and water sports facilities in Udawalawe.","· 67 reviews","Opens in new window","Udawalawe","Scored 9.7","Show prices","9.7","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/833134535.webp?k=3fe48f8054d3cc0fe2de543dbccef85c5600f498a7dcc2806541ea7d493b91af&o="
"1777054999-42","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Mango Tree House","Value for money 9.7","Providing quiet street views, Mango Tree House in Udawalawe offers accommodations, an open-air bath, a garden, a bar, and a shared lounge.","· 997 reviews","Opens in new window","Udawalawe","Scored 9.7","Show prices","9.7","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/354101837.webp?k=9149a37668482603229ea9efb15ae8259a8e914a22a0c9e935a19b705f32ba22&o="
